id,screen_name,bot_score
824438812646465538,apuntnoticies,0.812935016236137
121385551,europapress,0.8076035454448582
819809576,MediaBreaking1,0.8524047631581662
405795146,TIME,0.8008799175144752
4866717149,PhilDeCarolis,0.8008799175144752
1258158512666038279,alberto_m1987,0.7966368747455678
904806523792130049,Excelsior,0.8339181685112829
1657620379,leandrolyrarj,0.793087009461318
107702315,jojake111,0.8036706514015852
998523020779106304,NST_Online,0.8036706514015852
29699395,samacharnews_in,0.8036706514015852
104683173,Excelsior,0.816204310368583
76267146,tnnthailand,0.8100783815308749
333014276,missypippi,0.7874002196908744
8973062,rtenews,0.7989890411370751
72516079,bomb_tanin_tv3,0.5778862084370772
65444625,ErsaTriWahyuni,0.7852210697594887
15110357,DeadlineWH,0.7967206940193189
590788952,zee24taasnews,0.8054784364249085
43856742,MilettoMaria,0.7973765977480777
897026488976920576,9jastalkative,0.8199148539199458
415452007,abati1990,0.7998362042473794
57320024,vanitaguptaCR,0.5539725719744064
104872280,alexander_murfi,0.8240917140475522
248076084,NBCPhiladelphia,0.793087009461318
727316106843574272,DRUMR48,0.7053377817049258
1251940315461804041,bernamaradio,0.797782173166965
1187330234414059521,ZapakShortVideo,0.8339181685112829
1255166304392302593,IUTruthtellers,0.5539725719744064
77244409,thetravelprinc1,0.7966368747455678
19077091,jonathanchait,0.5539725719744064
1239201038734897154,akashvarma932,0.8287549877594508
9204502,BILD,0.796599114745521
856240505826496513,ezduzit63,0.7546218700467833
72694283,mmekonen1,0.7826357858330618
544115226,FxBookLTTG,0.8395863545645614
1090545735408463873,chrispilz,0.793087009461318
901875412044836864,JoyceHutchens3,0.5778862084370772
816927974406569986,FindinLanguedoc,0.7892294694438972
2922305297,AlBayanNews,0.8339181685112829
204962679,JoyNewsOnTV,0.7384783166429812
234446391,BagalueSunab,0.8287549877594508
25244464,BILD,0.796599114745521
105160713,RadNalCo,0.816204310368583
893133403,pawyai1,0.7971250161607958
1065125317113602048,thandoratimes,0.8339181685112829
116502194,globalnews,0.7967206940193189
27011708,watch_union,0.7971738960175367
278400262,TheR3volutionn,0.5027122940873614
18071358,nationalpost,0.796622208632847
1241027645128585216,FXstreetNews,0.8008799175144752
170737254,nbstv,0.7983123643488195
972820757662253056,my234Radio,0.8008799175144752
789451360911626240,ed_ontap,0.8036706514015852
1191233776484937728,TheEconomist,0.7967905786038864
19287584,larepublica_ec,0.8457543526336647
143383810,Eltiotonysoy,0.7998362042473794
201220566,WorldsOracle1,0.816204310368583
889545734,suri_anil,0.7971738960175367
5988062,TheEconomist,0.7968624754031172
1235613053217124352,ctmx_finanzas,0.7973765977480777
39961735,therightarticle,0.7611878625273879
1035943523152023554,Poder360,0.8524047631581662
181491054,NewsX,0.7759887465100499
1247278810380156928,alain_mayson,0.7989890411370751
277386148,Unathi_Kwaza,0.621687023966582
169251474,prensacom,0.8240917140475522
1219620037390004224,indiacom,0.8036706514015852
22793955,alykhansatchu,0.7968599400514179
151965578,top_marketerbd,0.7969945574902298
1223011949513990148,NEWS9TWEETS,0.7998362042473794
2549357702,pistolpeteukr,0.7176911080698488
832543883196248064,mmaher70,0.7967206940193189
75684101,sirajnoorani,0.7998362042473794
1121750579250782209,AsianetNewsML,0.8457543526336647
1247885277374251009,tibetan_monkey,0.7967905786038864
527663449,TheDailyPioneer,0.8054784364249085
67972546,kanak_news,0.8199148539199458
109115708,iamkat04,0.7968599400514179
102428464,AlertesRER,0.8287549877594508
1090274084745822208,sabar_setiabudi,0.7973765977480777
845905071418204160,lovable_daniels,0.6763619064808265
1105453487553499137,TheDepthNews,0.8395863545645614
9763482,NYDailyNews,0.7968599400514179
15808647,techreview,0.796622208632847
1200330399102197761,FOX61News,0.7852210697594887
2754840642,LarryNak,0.7892294694438972
61155779,LeventAkcay1,0.7852210697594887
399251929,nannieboo,0.7946723107742963
5734902,tagesschau,0.797075908158591
2904173352,josephbvarner,0.7907586934369296
1769551,NYTHealth,0.7966368747455678
472122299,PhilippineStar,0.7965971518887632
22707692,TrueJaneAusten,0.6763619064808265
2220340166,JaPenWPKL,0.812935016236137
19084628,MussumAlive,0.7717813288270262
144274618,Presidencia_VE,0.7965971518887632
138189664,Peoples_Pundit,0.5288664776112156
262267551,l_stone,0.7384783166429812
414946220,jiminismyAPOLLO,0.8524047631581662
118864905,VTVcanal8,0.8076035454448582
132681657,elOrdenMundial,0.7969945574902298
40933920,lobs,0.7967206940193189
25843801,scroll_in,0.7852210697594887
2794120441,madhava61,0.796599114745521
1560797137,ladevita12,0.8021481695167405
1186144637012074497,GiulioTerzi,0.7546218700467833
7313362,chicagotribune,0.797782173166965
4532748434,tahiti93,0.4479465575931997
1249753325563572224,flavitorg,0.7983123643488195
24506246,GuidoFawkes,0.7611878625273879
807095,nytimes,0.796599114745521
4828084955,MariaBonanno9,0.8240917140475522
100731315,ActualidadRT,0.8240917140475522
2871410219,SammyBytes,0.4197222421546159
24952459,T13,0.812935016236137
1218444282161442816,News247WP_break,0.7983123643488195
348371112,Bullschitisme,0.8100783815308749
1198124622555705344,k_helca,0.7966668301280437
2467791,washingtonpost,0.7973765977480777
2479076719,TeleradioNews,0.8524047631581662
198607426,Jasamsdestiny,0.779581525363529
17684375,RabbitTheKing,0.4479465575931997
67388370,Bluesgirl19Neil,0.7053377817049258
607398681,Sambad_English,0.812935016236137
2397468266,abman_c,0.659646495284545
890304367,GlobalNational,0.8036706514015852
803682476350697472,tarlouze,0.7983123643488195
4843529163,ActualidadRT,0.7973765977480777
337227492,chicagotribune,0.7965971518887632
1153744040095039490,MariaBonanno9,0.621687023966582
2745189141,JulianG51279649,0.797782173166965
1968746498,prathod2008,0.7998362042473794
29130754,Enrique47239755,0.7989890411370751
1027970076656300032,Dw40031913,0.8240917140475522
1155563426,vivianvioline,0.8395863545645614
255257881,MarcWeb44286656,0.6915799517497913
739047837875372032,BarbaraRacek,0.7952555385005927
1054950476217749504,dixit_io,0.8524047631581662
88380827,twistarticle,0.8100783815308749
1104815875,alaturkanews,0.8395863545645614
5120691,wef,0.796599114745521
25932011,ComunidadMitre,0.8100783815308749
1252056491928031233,rob_miller12345,0.795728227940139
125346858,channelstv,0.8054784364249085
1198256313081331712,PrincessBravato,0.8339181685112829
1208459499440398337,Tro_breiz,0.7546218700467833
53519151,ARTHURGCARTER1,0.7989890411370751
16041234,RawStory,0.8036706514015852
1112047314632392704,steips57,0.6414184221423734
3241961988,1_nutcracker,0.8457543526336647
94761188,MI_Investments,0.5288664776112156
62558942,NewIndianXpress,0.7965971518887632
2572153002,canal_chile,0.7967905786038864
133793696,JMHardinBoston,0.5778862084370772
778413176,BfloBizFirst,0.8100783815308749
1204092848720793600,RawStory,0.8076035454448582
971887300551499776,MinistryInfoLB,0.7989890411370751
25549003,djbarrios00,0.7973765977480777
81136269,MiddleEastMnt,0.8339181685112829
4163927429,Corriere,0.8287549877594508
395218906,meli_barajas,0.7546218700467833
3341799069,DIOGENISCHARALA,0.8457543526336647
168881288,Hakimiyetqazeti,0.797782173166965
1215265180612882433,JdeMontreal,0.8524047631581662
1380764066,KHOU,0.7668769621923945
2989313567,Grantscheam,0.8524047631581662
919051577171873792,sanjeevnitoday,0.797075908158591
1250856303729074176,MimiTexasAngel,0.8395863545645614
1238407804354015234,channelstv,0.8457543526336647
14225088,annatrieste,0.7470839770895665
3100534323,Unoff_Events,0.7967905786038864
142723260,frenadeso,0.797075908158591
43799886,thenewsminute,0.8199148539199458
28995530,vikatan,0.8008799175144752
2884771,Newsweek,0.7967206940193189
1095615084,norezisitingme,0.6915799517497913
183036128,kompasiana,0.8199148539199458
2928019319,EiHip,0.7546218700467833
7663702,MaryLouMcDonald,0.5288664776112156
19546277,lisaabramowicz1,0.7952555385005927
884388810108182528,Eolein,0.8240917140475522
752621952322318337,deinhk,0.7946723107742963
52965562,Hookedonkpop,0.7053377817049258
183398510,em_com,0.8076035454448582
15375209,manilabulletin,0.8240917140475522
23745534,drdrjojo,0.7952555385005927
19232587,ReflectingMan,0.7384783166429812
2885573171,7NewsDC,0.796828494732411
10433782,ANIABELLO_R,0.7668769621923945
253637278,Incident_Alerts,0.779581525363529
30859231,TOIMumbai,0.8021481695167405
2923757738,AbdulsatarBoch1,0.7966668301280437
631908927,ntvde,0.8339181685112829
180748385,Miltonneves,0.7668769621923945
2876963253,mercnews,0.8008799175144752
1240200682352693248,arnoyuma,0.7907586934369296
1144685334204227584,milliyet,0.8395863545645614
1211487148492251138,RichForrest2,0.7939576449836836
1243747589255618560,BOGOTASINMIEDO,0.7966368747455678
35287180,hk_watch,0.7874002196908744
1237364454406447104,morandiniblog,0.8100783815308749
1117550458493706240,NEWS7Odia,0.8524047631581662
1221103529739390978,banglanews_eng,0.8457543526336647
78337027,TOIMumbai,0.812935016236137
65549291,ulichaparro12,0.7611878625273879
108617488,cardcounterswin,0.7966368747455678
149712202,9NewsQueensland,0.7969945574902298
1231126458673831936,orfonline,0.816204310368583
725333938789568513,janetc94016476,0.7759887465100499
90227660,TheJetFiles,0.4479465575931997
184483124,jmhamiltonblog,0.6763619064808265
49129140,WickedResponses,0.5539725719744064
4298007214,tribunkaltim,0.8524047631581662
949943426094632960,Tipsxnews,0.797782173166965
1384191134,Timbala14419858,0.7968624754031172
133411809,taegurl_,0.7287106185584935
972343580659539968,drWilda,0.7907586934369296
1227650851289862151,2001OnLine,0.8240917140475522
1197160445909405698,WMUR9,0.812935016236137
23093340,JeffreyFeldberg,0.8287549877594508
1151156396,newsinvesting,0.8076035454448582
1650579692,eleconomista,0.7967206940193189
1268139444,JuanRaeiros,0.812935016236137
4499559076,UnCappingAgate,0.659646495284545
43295161,ganeshran,0.7826357858330618
23788966,visionpolitica7,0.8457543526336647
880474475829055489,iamlawgurl,0.4479465575931997
1026881056857878528,noticiAmerica,0.8240917140475522
849458716592275459,paulrogers002,0.7971665256798767
309553876,DJMiCL,0.797782173166965
18269496,FlossSays,0.5027122940873614
2828301327,Charly_Mancia,0.8008799175144752
4527987340,tkatsumi06j,0.8036706514015852
104446991,DoctorMime,0.7176911080698488
14185814,KGWNews,0.7826357858330618
150913226,vladimirpadrino,0.7053377817049258
309705905,thoroughgood_j,0.7965971518887632
58048133,meganoticiascl,0.8287549877594508
1731129494,Aabhas24,0.7384783166429812
14352556,seattletimes,0.7973765977480777
1215681016813309952,FabricFrames,0.8100783815308749
1072910343075258368,WrepRadio,0.8076035454448582
2544914191,withoutname2020,0.779581525363529
381515624,TVVnoticias,0.7968599400514179
242397622,sokodirectory,0.7946723107742963
40721566,twimmercom,0.8021481695167405
66867484,HubertDeMeulder,0.8395863545645614
4899465914,IvanGarciaMayer,0.8008799175144752
3021179515,xevtfm,0.812935016236137
88394738,Indsamachar,0.8036706514015852
352515896,KGWNews,0.7967206940193189
3548846175,Ezeakachidozie,0.7384783166429812
1093805478478458880,seattletimes,0.7967247202742335
976623871993376768,GMK07,0.5778862084370772
2862262723,IceManNYR,0.4197222421546159
81852072,xicosa,0.793087009461318
388368711,BDliveSA,0.8100783815308749
789435834,Roger_Xanth_Day,0.5778862084370772
834951907466743809,kymburleigh,0.7967905786038864
291870169,TheAveengers,0.7470839770895665
1673974064,LizDolphinfluff,0.5778862084370772
30859883,juliacarriew,0.4197222421546159
24363209,Hugobie,0.7717813288270262
368308305,AA_Avocats,0.7852210697594887
60030749,Tecoub,0.5539725719744064
1435461,NYTScience,0.7983123643488195
135795460,PlattsOil,0.7973765977480777
3184923247,GoVols37872,0.7983123643488195
63362429,Donvix,0.779581525363529
34570323,Europe1,0.8240917140475522
1242700875883307008,womandream,0.7717813288270262
1171591904011542529,MeemieScreaming,0.8100783815308749
377641359,JamieON94964661,0.5027122940873614
248819855,markepsom,0.6414184221423734
17353325,UtsavPurohit4,0.8524047631581662
31459537,ifiemlm_irsiawn,0.8395863545645614
111366788,iabfe,0.6414184221423734
27528339,lindaikeji,0.8395863545645614
256747696,Dinesh_Jat_,0.7973765977480777
57333011,NellyPSUVYa,0.8021481695167405
25992212,todonoticias,0.796599114745521
1173912600305795072,lindaikeji,0.816204310368583
179933308,SCOTTYSIMM,0.7946723107742963
738314396934492160,GREGORIRASPUTI4,0.7967206940193189
760182085990621184,SalfordCouncil,0.7967247202742335
87768305,6NewsCTX,0.7968624754031172
947904812393418752,CholorecordsAja,0.6915799517497913
2496841045,physorg_health,0.797782173166965
351679155,JBenitez55,0.5288664776112156
3259893217,AGNCanada,0.7053377817049258
2369787813,LauraPatri,0.7611878625273879
91120560,sidhant,0.796599114745521
7424642,japantimes,0.797075908158591
1185019073354178560,Shail67330119,0.659646495284545
170315809,sukemomo,0.8199148539199458
1249144296189681666,KKMPutrajaya,0.7470839770895665
36979644,RavindraSoni1,0.8021481695167405
1114051056084893697,CoronaviridaeRu,0.8021481695167405
311680564,nevermore_007,0.8524047631581662
1146395811389030402,ELTIEMPO,0.8076035454448582
149652351,Alfonso11348267,0.7966668301280437
724958327533391872,Robinsm86398738,0.7053377817049258
806098717015089152,libertatea,0.8457543526336647
136840088,DhakaTribune,0.8287549877594508
3112035659,green_kmf2_tks,0.8457543526336647
3972033373,OmanObserver,0.797782173166965
1223114088013651969,Ttenetor,0.8054784364249085
37230170,ELOCCIDENTAL,0.8339181685112829
16309969,dailysunbd,0.8076035454448582
25979455,NationAfrica,0.7983123643488195
1250623739953385474,dareyame,0.8339181685112829
734913447197048832,roseannebyrne,0.7470839770895665
1172710273490268160,AlgeriaFaraDaSe,0.797075908158591
18673738,crypticvalentin,0.793087009461318
1242797013311393802,bellaella7,0.7759887465100499
779007929794134018,PeoplesDailyapp,0.8524047631581662
2737364738,LBCNews,0.7968624754031172
317481270,evanderburg,0.8199148539199458
504838471,diariosevilla,0.8457543526336647
436987962,NationAfrica,0.8054784364249085
1095973236506947584,GbAfrique,0.7989890411370751
828978119138701312,tsykes8888,0.5778862084370772
181637814,msianinsight,0.8036706514015852
14268564,yoloxokotl,0.7998362042473794
14436030,elmundoes,0.8457543526336647
966871074,elmundoes,0.8457543526336647
