userid,user_screen_name
71310820,let08936661
2157812003,sathyaavel
288884145,Jz1836Slayer
71566972,MED131313
459330850,bellasmimi
53487624,MatthewMelkite
18204604,MadScientist
982189930951491587,lealexa252
1301152479372095488,RhodesDebbie
914560303,GErnstam
408475172,EndRaceHating
872782286,Thisa28646935
1249090831912275969,Antoine32470724
1716982818,borderbelle1
770021420172734465,J29936677
945524209102364672,DachymomJh
1066124441514594304,KimMRosenberg
1257010519711469568,laurahallam1
887175397,RJapan
1205476820008734720,Toasterhowt1
892021569274257408,NancyBaby71
4045379594,jurrunaga
1245795408867028994,JessWhitson
1372140960461783046,ImaniMuhammad
2474233463,MLAS
521752323,nicpaolioficial
807985906930085892,DeeSherilynn
467768719,zeusfreedom2021
2429767087,BentosMD
1360847857994010625,goutal1
754014227329785856,SumatraSue
786289196390547456,mari32013
405916837,Alberto141512
848477487269113856,LindzO8218
831903566088507393,EMI37673617
1471441236,Michele54122091
55272703,summie_time
1326756781083783169,DuraE66
1904542681,AdamDor95546622
1079522938506891264,MonteJSmith2
454379026,ally_thor
581247556,ketiketicar
105165912,Lucy17Q
868420641611034624,PedroJo96248198
86721171,Shazia2O
369266120,Beto_In_Austin
2350959348,tbukiri
1076778984380100608,MattSzerlag
933693476,KellyDiBacco
1666562821,JustJH14
1011938123696230402,_alicehans_
1255867046,JforDemocracy
47734819,tes2fi
1342954117610803206,Tuberossse
1109935836,matteomariott10
2423867601,BRAINCURES
1254801905118777346,VIRALITY_music
1325084121517920256,showmerecovery
138785057,ferreiralauren9
1296756360877494275,EverydayTiara
355619771,patty_for
573456847,harrysiviter
1244058360321847296,MorgSaar
120889282,Nova101ify
1275929698120470529,TDeonBey
52756960,pricklypear_16
1043249562432012289,Deputydan124
105630657,MCarolaNunez
1346605996760834048,dingobabyboy
356006944,marypatriott
725000654893273088,aeoost
1259361254323490817,DebuysschereG
498504028,chux_nismo
1167514883799310336,ThePontian
949475832191438854,new_Conser2
1265585238220197891,42nonie
1018527151803551744,soniadelpi22
463649230,KateCox59582715
1149648901,BidulLala
1648508396,therealemmyG
1361362032285655041,channel1altnews
43438903,Danielle_Sny13
1273383570212564992,RLTcoMra
2849651386,PlayboiK10
67786047,saricu
15636354,VLongrange
133433789,andresylamusica
2191884285,majo2755
715977592,Eydie03299116
111518260,jp_dutch
1238456431227162627,TheWaterTreeSA
4135201155,AntonPretorius1
1462155631,LorettaNYR
1043887362252705792,A19Andrew19A
2871674468,ritaj76133
1368494113985814528,PrimeLifeEnter1
1346801332754247681,Rusticchic123
105238276,ClayJennette
4572006255,jadialydia
1258142734289825793,HassanAlyafai
1020251339106861056,JosephDelSordo
174133488,MaireM711
1038047652762533888,MCircada
1085743944321978368,iamcarriebou
20345917,staypositive1st
1207268171675324416,TruthSite
1288938826841427969,Miss_Kiva
777899392976158720,my_dear_watson
2335301900,eddhowes
1192449294667853824,EmersenLee
952045033171042304,schauenwirmal2
826252346866937857,lolowhitehead
392925893,J10Jules
1249352219457019904,colee0077
1241114658150416390,LydiaManiatis
576295144,BoungaKowa
1402398674483699712,GRITMultimedia
1350677544740089856,SimonAbbott
920014338693279744,GabJustMe
131821261,MIVY_QUIN
24574252,MrQuantity
763775588309938177,OneFineBarby
3525341181,kundrudayan
491798554,AngelKhalil
146735692,Bogaert88841548
1285302518868856833,MilitaryMom15
936162336993435648,larameeee
1231896644485967872,ParcodiGiacomo
1099085200850509825,JHOLLA47085257
1429287134683348995,Si93B
30720605,lizday68
139232597,angel_other
3459800847,fefe7681
68986757,TiruRiruE
1326929006193684482,Framedsgncr
49014545,BapNel2
1359250415876009985,Grape715
1214917686754328576,gina42355706
963758797255782400,Robinhager56
